customer_id,first_name,last_name,email,city,state,region,lifetime_spend,order_frequency,last_order_date,recency_days,customer_segment
CUST000207,Daniel,Dutta,isaiahdeo@example.net,Bikaner,Meghalaya,East,7653.76,1,2025-01-08 03:40:39,98,Low Value
CUST000208,Chakradhar,Bhatnagar,achowdhury@example.com,Bhiwani,Sikkim,East,196030.61,7,2025-03-16 20:46:12,31,VIP
CUST000209,Lekha,Dixit,vasatikapal@example.net,New Delhi,Karnataka,East,217454.82,7,2025-03-05 15:39:45,42,VIP
CUST000210,Kritika,Rau,chandresh83@example.net,Surat,Bihar,North,111943.4,3,2025-04-14 13:10:36,2,VIP
CUST000211,Aadi,Chand,csachar@example.net,Bathinda,Nagaland,East,70765.05,4,2025-04-06 15:04:26,10,High Value
CUST000212,Ishaan,Chatterjee,tpatla@example.com,Kumbakonam,Chhattisgarh,North,404578.17,12,2025-03-28 11:43:32,19,VIP
CUST000213,Rohan,Guha,qchhabra@example.net,Berhampore,Sikkim,South,106164.01,5,2025-04-08 12:46:06,8,VIP
CUST000214,Chanakya,Sant,wishiagrawal@example.net,Dibrugarh,Madhya Pradesh,Central,120360.35,7,2025-04-16 23:34:51,0,VIP
CUST000215,Hemal,Menon,rkothari@example.com,Bhagalpur,Punjab,South,73221.79,3,2025-02-04 19:28:17,71,High Value
CUST000216,Ekantika,D’Alia,hemani22@example.net,Nagpur,Madhya Pradesh,Central,92283.82,4,2025-03-20 09:54:48,27,High Value
CUST000217,Amara,Dyal,chatreshbhalla@example.org,Kishanganj,Madhya Pradesh,East,126640.95,6,2025-03-17 23:50:57,30,VIP
CUST000218,Champak,Raj,yastimani@example.net,Giridih,Nagaland,Central,42520.42,3,2025-03-18 17:47:31,29,Mid Value
CUST000219,Peter,Borde,rishimenon@example.com,Bhimavaram,West Bengal,South,206281.45,9,2025-04-07 11:42:47,9,VIP
CUST000220,Mohammed,Baral,abdul57@example.net,Hajipur,Haryana,Central,188040.9,6,2025-04-09 11:49:54,7,VIP
CUST000221,Ojasvi,Yadav,ekanshtiwari@example.org,Kishanganj,Uttarakhand,Central,38493.93,3,2025-04-09 22:44:23,7,Mid Value
CUST000222,Wridesh,Kohli,contractorhiral@example.com,Morbi,Arunachal Pradesh,West,62623.18,3,2025-03-28 21:13:57,19,High Value
CUST000223,Gopal,Ganesh,reyansh58@example.org,Jamnagar,Andhra Pradesh,North,124696.44,4,2025-04-14 14:45:24,2,VIP
CUST000224,Ethan,Bhagat,cnarula@example.org,Satna,Andhra Pradesh,North,203756.99,8,2025-03-30 19:18:24,17,VIP
CUST000225,Dev,Bath,idani@example.org,Tenali,Uttarakhand,Central,70726.65,3,2025-01-19 18:30:22,87,High Value
CUST000226,Thomas,Deshpande,somnaksh@example.net,Kalyan-Dombivli,Andhra Pradesh,East,0.0,0,,-1,Low Value
CUST000227,Dalaja,Kade,jyogi@example.org,Raipur,Goa,East,40459.12,1,2025-01-22 19:23:58,84,Mid Value
CUST000228,Ekalinga,Krishna,shenoyelijah@example.com,Jammu,Karnataka,North,53647.31,2,2025-04-13 15:31:24,3,High Value
CUST000229,Damini,Dua,vseshadri@example.net,Karimnagar,Chhattisgarh,North,76536.06,3,2025-04-10 14:51:17,6,High Value
CUST000230,Dalaja,Sur,varsha77@example.com,Surat,West Bengal,West,0.0,0,,-1,Low Value
CUST000231,Abha,Zacharia,ravelsimon@example.org,Sikar,Kerala,West,67500.17,4,2025-04-14 21:45:10,2,High Value
CUST000232,Logan,Sehgal,kharenoah@example.net,Bilaspur,Kerala,Central,211579.27,9,2025-03-29 21:39:42,18,VIP
CUST000233,Jalsa,Rama,brijeshjhaveri@example.net,Gandhinagar,Rajasthan,West,0.0,0,,-1,Low Value
CUST000234,Faras,Varughese,lpau@example.net,Gandhidham,Goa,East,92445.66,3,2025-03-26 22:24:19,21,High Value
CUST000235,Avni,Kakar,farajvarkey@example.net,Nangloi Jat,Gujarat,East,89063.25,3,2025-04-07 17:45:31,9,High Value
CUST000236,Caleb,Datta,nirjabains@example.org,Hazaribagh,Madhya Pradesh,West,66473.81,2,2025-03-26 10:46:16,21,High Value
CUST000237,Saumya,Sinha,manderfrederick@example.org,Tiruvottiyur,Manipur,East,98476.38,4,2025-03-09 03:32:20,38,High Value
CUST000238,Kevin,Chopra,karpekritika@example.com,Katihar,Mizoram,East,90136.91,3,2025-04-16 20:09:56,0,High Value
CUST000239,Kalpit,Zacharia,chandervasatika@example.net,Giridih,Uttar Pradesh,South,136223.32,6,2025-04-05 08:31:39,11,VIP
CUST000240,Vansha,Kaul,sandalkrish@example.com,Saharsa,Andhra Pradesh,East,137059.64,3,2025-01-22 14:56:38,84,VIP
CUST000241,Nilima,Pathak,sjha@example.com,Sikar,Tripura,Central,73192.04,3,2025-04-04 21:25:33,12,High Value
CUST000242,Kamala,Sule,odikasubramanian@example.org,Danapur,Madhya Pradesh,North,53893.14,3,2025-04-15 12:25:47,1,High Value
CUST000243,Abdul,Chand,charles26@example.net,Yamunanagar,Madhya Pradesh,West,50039.38,3,2025-03-31 05:40:49,16,High Value
CUST000244,Advaith,Jaggi,dakshesh27@example.com,Karimnagar,Haryana,West,72721.93,3,2025-03-25 20:56:19,22,High Value
CUST000245,Mugdha,Pandit,dugargabriel@example.com,Sri Ganganagar,Uttarakhand,West,128399.0,6,2025-04-06 20:27:34,10,VIP
CUST000246,Netra,Agrawal,upkaar93@example.com,Siwan,Uttarakhand,East,110034.9,7,2025-04-13 20:40:00,3,VIP
CUST000247,Yagnesh,Nori,saanvi69@example.com,Haridwar,Kerala,South,110620.2,5,2025-03-01 17:54:04,46,VIP
CUST000248,Girik,Rastogi,lallyuvraj@example.com,Jhansi,Meghalaya,West,84429.87,4,2025-04-12 18:13:17,4,High Value
CUST000249,Samuel,Karnik,wahabkhurana@example.com,Ongole,Kerala,West,62713.37,3,2025-04-16 01:02:46,0,High Value
CUST000250,Qadim,Vaidya,waida94@example.com,Singrauli,West Bengal,East,79013.68,6,2025-04-04 22:07:45,12,High Value
CUST000251,Triveni,Mutti,zarna@,Motihari,Himachal Pradesh,East,123555.69,4,2025-04-13 22:13:30,3,VIP
CUST000252,Hemal,Pau,amrutasinha@example.net,Ramgarh,Sikkim,South,121227.48,4,2025-04-02 04:23:57,14,VIP
CUST000253,Rachana,Raj,harishmadan@example.org,Morbi,Jharkhand,East,58510.95,2,2025-04-16 08:19:42,0,High Value
CUST000254,Nihal,Bhasin,champak61@example.net,Hapur,Andhra Pradesh,South,145545.52,6,2025-04-01 16:44:10,15,VIP
CUST000255,Rushil,Yohannan,wdara@example.net,Ulhasnagar,West Bengal,East,107067.89,5,2025-04-16 01:29:32,0,VIP
CUST000256,Nidhi,Bora,geetikasama@example.net,Mirzapur,Telangana,North,97911.11,3,2025-03-09 00:34:23,38,High Value
CUST000257,Arin,Dass,ksachdev@example.org,Indore,Tripura,South,113854.16,6,2025-04-09 11:12:47,7,VIP
CUST000258,Hemang,Lala,wviswanathan@example.org,Bhopal,Arunachal Pradesh,East,35828.96,3,2025-03-10 17:03:46,37,Mid Value
CUST000259,Anita,Saxena,eshana77@example.net,Ongole,Nagaland,East,0.0,0,,-1,Low Value
CUST000260,Jasmit,Sachar,gauravsathe@example.com,Pallavaram,Tripura,Central,109222.86,4,2025-03-10 23:40:03,37,VIP
CUST000261,Brinda,Kashyap,amistry@example.com,Muzaffarnagar,Himachal Pradesh,West,90288.8,4,2025-03-21 11:52:13,26,High Value
CUST000262,Anita,Mane,samiwriddhish@example.net,Darbhanga,Tamil Nadu,Central,63095.27,3,2025-04-09 00:53:53,7,High Value
CUST000263,Max,Bawa,uguha@example.org,Kanpur,Meghalaya,West,196361.41,5,2025-04-14 19:10:12,2,VIP
CUST000264,Wishi,Prabhu,hemasalvi@example.com,Nellore,Uttarakhand,South,37516.67,1,2025-01-23 03:05:43,83,Mid Value
CUST000265,Yuvraj,Rajan,lakshmi01@example.net,Kozhikode,Rajasthan,West,122097.17,5,2025-04-13 18:09:34,3,VIP
CUST000266,Vasana,Misra,vermajason@example.com,Tenali,Uttar Pradesh,West,42543.34,2,2025-04-06 07:00:40,10,Mid Value
CUST000267,Vaishnavi,Dubey,adityabasak@example.net,Jorhat,Uttar Pradesh,Central,68803.28,3,2025-02-19 19:07:34,56,High Value
CUST000268,Edhitha,Palan,dassvinaya@example.org,Hosur,Tamil Nadu,South,89475.16,3,2025-02-11 06:26:32,64,High Value
CUST000269,Ijaya,Naik,kgupta@example.org,Hosur,Kerala,North,162756.01,6,2025-04-10 08:00:45,6,VIP
CUST000270,Yashawini,Raghavan,xacharya@example.net,Loni,Sikkim,Central,106578.73,4,2025-04-15 04:19:39,1,VIP
CUST000271,Ekantika,Rout,ndube@example.com,Shivpuri,Gujarat,Central,150999.82,5,2025-04-08 04:24:10,8,VIP
CUST000272,Vrishti,Vora,balaylipika@example.net,Bhind,Uttar Pradesh,West,36634.76,3,2025-03-17 19:39:03,30,Mid Value
CUST000273,Dalbir,Lata,patelojasvi@example.com,Jhansi,Gujarat,East,93227.37,5,2025-04-07 23:01:18,9,High Value
CUST000274,Hitesh,Parmar,praneelsagar@example.net,Nagercoil,Karnataka,Central,56935.11,3,2025-03-21 01:55:53,26,High Value
CUST000275,Ekiya,Khosla,kamya66@example.net,Anantapuram,Punjab,South,57876.85,5,2025-03-18 01:54:10,29,High Value
CUST000276,Abeer,Mital,vasakrishna@example.com,Agra,Manipur,East,53346.99,3,2025-02-24 00:38:02,51,High Value
CUST000277,Zaid,Kaul,nachiket24@example.com,Gangtok,Uttarakhand,South,94567.36,3,2025-02-14 02:55:51,61,High Value
CUST000278,Lakshmi,Brar,mitalbaljiwan@example.net,Loni,Arunachal Pradesh,Central,173069.29,6,2025-03-31 05:39:01,16,VIP
CUST000279,Timothy,Dua,mason58@example.net,Mira-Bhayandar,Karnataka,North,86277.06,3,2025-03-09 14:56:32,38,High Value
CUST000280,Mohini,Lala,sonichandran@example.net,Kishanganj,Punjab,Central,244666.87,7,2025-04-04 16:35:33,12,VIP
CUST000281,Qushi,Naik,xavierbora@example.com,Farrukhabad,Goa,North,103337.4,4,2025-03-25 16:11:41,22,VIP
CUST000282,Chaitanya,Kaur,riya92@example.com,Bhubaneswar,Jharkhand,East,22921.85,1,2025-02-21 18:10:52,54,Mid Value
CUST000283,Shaurya,Yogi,bsinha@example.com,Rohtak,Goa,North,91992.64,3,2025-03-31 01:31:05,16,High Value
CUST000284,Anika,Bera,mandersai@example.net,Danapur,Tamil Nadu,East,57279.77,3,2025-04-15 12:52:02,1,High Value
CUST000285,Gaurang,Grewal,muttivedhika@example.net,Sangli-Miraj & Kupwad,Andhra Pradesh,West,75868.37,4,2025-04-10 14:38:51,6,High Value
CUST000286,Yachana,Majumdar,indira54@example.org,Eluru,Mizoram,South,53194.41,2,2025-04-01 12:32:15,15,High Value
CUST000287,Michael,Sandhu,omishakhosla@example.net,Tirupati,Tamil Nadu,North,170643.81,7,2025-04-03 22:27:13,13,VIP
CUST000288,Nakul,Nadkarni,qushidhillon@example.net,Mango,Telangana,East,0.0,0,,-1,Low Value
CUST000289,Qasim,Bal,max31@example.org,Vijayawada,Tamil Nadu,West,161257.42,6,2025-03-03 10:03:40,44,VIP
CUST000290,Upasna,Prakash,gdesai@example.net,Haridwar,Haryana,East,45132.77,2,2025-03-21 15:45:05,26,Mid Value
CUST000291,Reva,Suri,samarthbhatti@example.org,Saharsa,Bihar,East,24369.27,2,2025-03-26 06:22:59,21,Mid Value
CUST000292,Zilmil,Yogi,cshan@example.org,Surendranagar Dudhrej,Goa,West,133183.34,6,2025-04-11 02:37:38,5,VIP
CUST000293,Zansi,Dhar,nmenon@example.org,Hospet,Andhra Pradesh,West,65486.58,3,2025-03-24 07:00:53,23,High Value
CUST000294,Gautam,Krishna,sudikshajaggi@example.com,Burhanpur,Nagaland,Central,101307.25,3,2025-04-13 08:47:39,3,VIP
CUST000295,Gautami,Doctor,xbassi@example.org,Panihati,Andhra Pradesh,North,62855.06,3,2025-03-24 02:52:09,23,High Value
CUST000296,Abdul,Tak,advik77@example.com,Motihari,Himachal Pradesh,East,201556.0,9,2025-03-25 05:20:41,22,VIP
CUST000297,Christopher,Palla,chandrangoyal@example.org,Nanded,Sikkim,South,60704.93,3,2025-03-08 00:11:37,39,High Value
CUST000298,Balendra,Chander,peter79@example.com,Panipat,Karnataka,East,154027.72,5,2025-04-02 18:08:36,14,VIP
CUST000299,Shaurya,Bhardwaj,nvohra@example.net,Bikaner,Punjab,West,157690.9,5,2025-03-08 04:46:53,39,VIP
CUST000300,Widisha,Tailor,uvenkatesh@example.net,Haridwar,Arunachal Pradesh,East,47362.22,3,2025-03-04 23:11:46,43,Mid Value
CUST000301,Baghyawati,Kumar,saksham@,Akola,Gujarat,East,53112.02,2,2025-04-04 13:33:23,12,High Value
CUST000302,Laban,Subramaniam,hamsini77@example.org,Dhule,Odisha,South,76429.31,4,2025-03-31 16:41:08,16,High Value
CUST000303,Azaan,Nori,irya12@example.com,Darbhanga,Maharashtra,West,73678.9,4,2025-04-07 12:23:58,9,High Value
CUST000304,Siya,Mittal,tanejawazir@example.com,Karawal Nagar,Mizoram,Central,181043.99,6,2025-04-09 01:12:22,7,VIP
CUST000305,Dayita,Narang,ranveeroak@example.com,Varanasi,Sikkim,North,44367.49,2,2025-04-11 16:31:35,5,Mid Value
CUST000306,Harshil,Verma,nathunni@example.org,Gandhidham,Sikkim,East,11615.47,2,2025-02-17 00:03:57,58,Low Value
CUST000307,Anusha,Contractor,mahajanmanthan@example.org,Anantapuram,Odisha,Central,86570.99,4,2025-03-31 23:47:52,16,High Value
CUST000308,Hamsini,Zachariah,onveerbobal@example.com,Mangalore,Tamil Nadu,West,236124.48,8,2025-03-24 09:09:05,23,VIP
CUST000309,Rudra,Walla,tparekh@example.com,Rajahmundry,Chhattisgarh,Central,70441.25,3,2025-03-05 07:26:17,42,High Value
CUST000310,Ganga,Nair,januja62@example.net,Mahbubnagar,Odisha,West,94790.08,4,2025-04-13 22:24:15,3,High Value
CUST000311,Hredhaan,Nanda,yashodachauhan@example.com,Ongole,Madhya Pradesh,South,29008.41,2,2025-03-29 11:40:10,18,Mid Value
CUST000312,Raagini,Saran,oaksathvik@example.net,Anantapur,Nagaland,East,63981.35,2,2025-04-02 06:02:35,14,High Value
CUST000313,Nidra,Boase,saxenapatrick@example.com,Siliguri,Sikkim,North,194688.27,6,2025-03-20 00:48:43,27,VIP
CUST000314,Madhavi,Sekhon,snehawali@example.com,Warangal,West Bengal,South,80188.36,2,2025-04-13 09:44:06,3,High Value
CUST000315,Aadi,Parmer,david58@example.org,Bongaigaon,Gujarat,Central,42446.22,1,2025-04-13 01:19:37,3,Mid Value
CUST000316,Leena,Parsa,vaishnavidewan@example.org,Guwahati,Chhattisgarh,South,156485.73,5,2025-04-08 20:01:00,8,VIP
CUST000317,Pavani,Gole,yshah@example.net,Gangtok,Meghalaya,North,174916.48,6,2025-04-16 11:53:53,0,VIP
CUST000318,Jeevika,Bandi,yachanaluthra@example.com,Hazaribagh,Assam,West,111098.23,3,2025-03-22 18:58:58,25,VIP
CUST000319,Faras,Zacharia,korpalurmi@example.net,Bidar,Kerala,Central,8616.83,1,2025-03-30 02:43:47,17,Low Value
CUST000320,Daksha,Lad,bimala20@example.net,Cuttack,Mizoram,West,135124.8,4,2025-03-22 05:57:15,25,VIP
CUST000321,Avni,Maharaj,mallzayyan@example.org,Shivpuri,Goa,South,6189.07,1,2025-01-13 23:11:03,93,Low Value
CUST000322,Mitesh,Tandon,ozafrado@example.org,Rourkela,Manipur,West,90901.91,3,2025-03-26 14:45:11,21,High Value
CUST000323,Vivaan,Raghavan,tsoni@example.com,Bettiah,Sikkim,North,101773.61,4,2025-03-20 03:18:34,27,VIP
CUST000324,Anjali,Nayak,chatterjeeirya@example.com,Bokaro,Karnataka,East,0.0,0,,-1,Low Value
CUST000325,Nisha,Chaudhari,anandekansh@example.org,Howrah,Punjab,North,129564.37,4,2025-04-15 01:02:30,1,VIP
CUST000326,Kalpit,Prashad,jairajdar@example.org,North Dumdum,Himachal Pradesh,Central,94170.78,5,2025-02-27 02:58:39,48,High Value
CUST000327,Lavanya,Rama,ethanmalhotra@example.org,Pallavaram,Bihar,South,117626.9,4,2025-04-14 18:46:40,2,VIP
CUST000328,Hitesh,Sathe,raaginikamdar@example.net,Mumbai,Arunachal Pradesh,East,28677.03,2,2025-03-30 08:20:44,17,Mid Value
CUST000329,Forum,Raman,jlata@example.net,Ongole,Bihar,West,83827.35,3,2025-04-07 21:31:43,9,High Value
CUST000330,Gautam,Pau,gauri46@example.org,Pali,Bihar,South,67390.83,3,2025-03-31 20:21:28,16,High Value
CUST000331,Ranveer,Dey,vidhi17@example.net,Pune,Arunachal Pradesh,South,89914.42,4,2025-02-26 23:06:55,49,High Value
CUST000332,Jagat,Kakar,daksh50@example.com,Chittoor,Punjab,East,20304.07,2,2025-01-25 10:18:29,81,Mid Value
CUST000333,Orinder,Bedi,kibekalpit@example.org,Rajkot,Uttar Pradesh,West,101800.84,5,2025-03-28 11:29:19,19,VIP
CUST000334,Neelima,Nair,poojanazareth@example.net,Panipat,Chhattisgarh,West,25608.91,2,2025-02-07 13:45:34,68,Mid Value
CUST000335,Nitesh,Sarna,sganguly@example.com,Chennai,Goa,Central,172269.35,6,2025-03-06 04:35:38,41,VIP
CUST000336,Vamakshi,Date,manderomaja@example.net,Panchkula,Punjab,North,77507.12,4,2025-03-03 07:50:45,44,High Value
CUST000337,Aayush,Keer,mitraijaya@example.com,Meerut,Gujarat,Central,68829.88,2,2025-02-18 08:07:25,57,High Value
CUST000338,Patrick,Dutta,dixiturvi@example.com,Vasai-Virar,Telangana,South,118119.39,3,2025-04-16 03:03:07,0,VIP
CUST000339,Ayush,Sundaram,yogipatrick@example.org,Bhubaneswar,Karnataka,North,121278.58,3,2025-04-12 00:27:16,4,VIP
CUST000340,Nitara,Iyengar,guneetkhalsa@example.net,Mangalore,Madhya Pradesh,East,62474.65,2,2025-03-31 19:41:35,16,High Value
CUST000341,Jagrati,Madan,laban73@example.net,Tirunelveli,Tripura,North,157545.78,5,2025-03-03 11:47:09,44,VIP
CUST000342,Onkar,Karpe,thomas49@example.org,Shahjahanpur,Karnataka,East,161694.36,6,2025-03-30 19:57:56,17,VIP
CUST000343,Abdul,Sahni,lkapadia@example.org,New Delhi,Assam,Central,148810.47,6,2025-04-02 22:53:00,14,VIP
CUST000344,Jagrati,Merchant,raytejas@example.org,Durgapur,West Bengal,South,151892.05,6,2025-03-14 15:03:11,33,VIP
CUST000345,Ucchal,Agarwal,ygoyal@example.com,Jodhpur,Punjab,South,158397.34,5,2025-04-10 01:31:14,6,VIP
CUST000346,Indrajit,Rajagopal,christopher85@example.org,Thanjavur,Haryana,West,16772.49,2,2025-04-16 14:02:46,0,Low Value
CUST000347,Umang,Nagi,sridharshaurya@example.net,Nandyal,Tamil Nadu,West,146258.51,6,2025-03-25 09:18:24,22,VIP
CUST000348,Dominic,Guha,siya95@example.net,Mehsana,Chhattisgarh,North,87950.5,5,2025-04-16 17:20:05,0,High Value
CUST000349,Kevin,Som,arinmemon@example.com,Adoni,Karnataka,North,183733.96,9,2025-04-14 09:57:57,2,VIP
CUST000350,Sai,Shankar,vedika98@example.net,Nagercoil,Jharkhand,East,77885.39,3,2025-02-18 09:00:27,57,High Value
CUST000351,Qabil,Gill,bhavika@,Udaipur,Gujarat,South,28582.39,2,2025-01-14 03:10:26,92,Mid Value
CUST000352,Kashish,Sen,nadighemangini@example.org,Kolkata,Telangana,Central,172814.98,6,2025-03-21 13:28:38,26,VIP
CUST000353,Manan,Sathe,chakrika74@example.net,Amroha,Kerala,South,29031.86,3,2025-04-07 23:28:03,9,Mid Value
CUST000354,Robert,Vyas,narainchristopher@example.net,Ratlam,Punjab,Central,49717.66,3,2025-04-14 16:39:41,2,Mid Value
CUST000355,Prisha,Pingle,patelmitali@example.org,Vijayanagaram,Uttar Pradesh,West,140529.44,6,2025-04-05 18:54:57,11,VIP
CUST000356,Panini,Sachdeva,kmani@example.net,Hubli–Dharwad,Andhra Pradesh,South,30685.54,3,2025-03-23 21:18:21,24,Mid Value
CUST000357,Turvi,Devan,amahajan@example.org,Rajahmundry,Andhra Pradesh,West,147196.45,4,2025-04-10 00:29:45,6,VIP
CUST000358,Urmi,Dash,dubeadweta@example.com,Amaravati,Meghalaya,West,212060.22,8,2025-04-12 19:56:48,4,VIP
CUST000359,Vamakshi,Dar,okuruvilla@example.net,Raurkela Industrial Township,Goa,North,123737.26,5,2025-04-05 09:25:10,11,VIP
CUST000360,Ishani,Bava,mahajanjalsa@example.com,Satna,Uttarakhand,Central,26438.25,2,2025-03-19 06:15:37,28,Mid Value
CUST000361,Indira,Dhawan,anika51@example.net,Ambala,Haryana,East,68268.92,2,2025-02-03 02:08:20,72,High Value
CUST000362,Faraj,Dada,ishaansahni@example.com,Avadi,Andhra Pradesh,South,76910.38,2,2025-03-06 21:41:00,41,High Value
CUST000363,Lucky,Karan,kapadiakabir@example.net,Thiruvananthapuram,Bihar,North,144148.28,7,2025-03-01 06:09:52,46,VIP
CUST000364,Jagat,Kulkarni,varghesedaniel@example.com,Bhopal,Assam,Central,143943.35,5,2025-03-22 12:10:52,25,VIP
CUST000365,Naveen,Tella,arunimapall@example.com,Ichalkaranji,Goa,East,72433.99,2,2025-01-28 01:44:35,78,High Value
CUST000366,Vaishnavi,Peri,chaudharytanish@example.net,Vellore,Bihar,East,72809.95,4,2025-04-07 22:11:24,9,High Value
CUST000367,Laban,Tandon,jatin71@example.net,Raiganj,Haryana,Central,129124.91,5,2025-03-27 13:13:02,20,VIP
CUST000368,Ekaraj,Soni,bmannan@example.org,Tenali,Madhya Pradesh,East,93811.97,4,2025-04-14 00:17:01,2,High Value
CUST000369,Rushil,Nigam,gangulydhruv@example.com,Raurkela Industrial Township,Meghalaya,South,111652.78,5,2025-03-23 23:25:49,24,VIP
CUST000370,Manan,Sha,gsundaram@example.com,Indore,Goa,Central,174264.42,5,2025-04-14 02:06:06,2,VIP
CUST000371,Gopal,Bose,jnarain@example.com,Panvel,Nagaland,North,61272.81,3,2025-04-09 08:42:00,7,High Value
CUST000372,Leela,Sengupta,balayqushi@example.org,Guntur,Jharkhand,East,224802.39,6,2025-04-10 08:23:00,6,VIP
CUST000373,Vritti,Zacharia,wsura@example.org,Tadepalligudem,Sikkim,Central,83466.27,3,2025-03-26 22:05:38,21,High Value
CUST000374,Chakradev,Dave,bhavani50@example.org,Pimpri-Chinchwad,Sikkim,North,142697.53,5,2025-04-03 11:43:23,13,VIP
CUST000375,Devika,Chad,yugkeer@example.net,Tezpur,Mizoram,West,91834.36,4,2025-03-25 17:25:23,22,High Value
CUST000376,Upasna,Bains,bloke@example.net,Ambala,Uttar Pradesh,South,46400.26,3,2025-03-07 14:47:36,40,Mid Value
CUST000377,Rajata,Jaggi,ojas94@example.com,Adoni,Bihar,Central,124941.05,5,2025-03-22 06:12:15,25,VIP
CUST000378,Vaishnavi,Sane,anjali19@example.net,Chandrapur,Punjab,South,63860.53,3,2025-03-14 17:28:07,33,High Value
CUST000379,Zaitra,Grover,bgole@example.net,Bharatpur,Manipur,East,53448.04,2,2025-04-02 15:26:30,14,High Value
CUST000380,Charita,Saran,wrideshdora@example.net,Mathura,Bihar,North,162276.19,5,2025-03-30 21:38:09,17,VIP
CUST000381,Dayita,Shetty,rehaanbala@example.org,Jamalpur,Goa,South,193457.06,6,2025-03-31 03:09:16,16,VIP
CUST000382,Fiyaz,Murthy,sunderanmol@example.org,Nagaon,Sikkim,West,96512.54,4,2025-04-16 14:44:24,0,High Value
CUST000383,Jason,Munshi,watika13@example.net,Alappuzha,Himachal Pradesh,North,208199.72,7,2025-03-21 19:36:46,26,VIP
CUST000384,Isaiah,Nadig,swaminathankavya@example.net,Meerut,Tamil Nadu,East,79268.6,3,2025-03-29 00:34:37,18,High Value
CUST000385,Janani,Dara,zehaanrajagopalan@example.com,Nanded,Manipur,West,38749.55,1,2025-01-27 07:12:58,79,Mid Value
CUST000386,Vyanjana,Sinha,niharika04@example.org,Malda,Tamil Nadu,Central,51800.81,3,2025-03-25 23:52:46,22,High Value
CUST000387,Sachi,Deshpande,benqarin@example.net,Hindupur,Sikkim,North,61033.8,3,2025-02-11 08:31:50,64,High Value
CUST000388,Kiaan,Lad,cnagarajan@example.com,Jaipur,Andhra Pradesh,West,17618.04,2,2025-01-18 05:27:27,88,Low Value
CUST000389,Adweta,Ganguly,gauravshere@example.org,Kanpur,Tamil Nadu,Central,74824.64,3,2025-04-09 19:16:42,7,High Value
CUST000390,Jagat,Kapur,rsetty@example.com,Ichalkaranji,Telangana,West,79604.94,3,2025-03-16 14:06:19,31,High Value
CUST000391,Madhav,Balakrishnan,omyagole@example.com,Guntur,West Bengal,West,240977.05,8,2025-04-16 17:21:40,0,VIP
CUST000392,Pallavi,Kunda,mitali36@example.net,Kolkata,Himachal Pradesh,North,77555.24,3,2025-04-04 17:20:56,12,High Value
CUST000393,Kamala,Deo,zmittal@example.net,Ratlam,Tamil Nadu,West,70808.08,5,2025-03-22 11:04:14,25,High Value
CUST000394,Dhriti,Basu,qdhar@example.org,Dehradun,Karnataka,South,50846.09,3,2025-03-22 05:20:49,25,High Value
CUST000395,Ria,Bera,jdora@example.net,Shimla,Arunachal Pradesh,West,150975.84,5,2025-04-02 08:51:08,14,VIP
CUST000396,Vedhika,Shankar,tparikh@example.net,Phusro,Sikkim,Central,126941.67,5,2025-03-15 01:35:05,32,VIP
CUST000397,Pranit,Saha,aayushvora@example.net,North Dumdum,Chhattisgarh,West,32173.6,1,2025-03-04 10:59:44,43,Mid Value
